 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.000, -0.000, -0.000, -0.110, -0.119, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117
 -0.156, -0.156, -0.156, -0.228, -0.244, -0.241, -0.241, -0.241, -0.241, -0.241, -0.241
 -0.308, -0.308, -0.309, -0.339, -0.363, -0.358, -0.358, -0.358, -0.358, -0.358, -0.358
 -0.451, -0.451, -0.452, -0.440, -0.470, -0.463, -0.463, -0.463, -0.463, -0.463, -0.463
 -0.580, -0.580, -0.581, -0.529, -0.563, -0.556, -0.556, -0.556, -0.556, -0.556, -0.556
 -0.692, -0.692, -0.694, -0.602, -0.640, -0.632, -0.632, -0.632, -0.632, -0.632, -0.632
 -0.783, -0.783, -0.786, -0.660, -0.700, -0.691, -0.691, -0.691, -0.691, -0.691, -0.691
 -0.850, -0.850, -0.855, -0.699, -0.740, -0.732, -0.732, -0.732, -0.732, -0.732, -0.732
 -0.892, -0.892, -0.899, -0.719, -0.760, -0.752, -0.752, -0.752, -0.752, -0.752, -0.752
 -0.908, -0.908, -0.916, -0.721, -0.760, -0.752, -0.752, -0.752, -0.752, -0.752, -0.752
 -0.897, -0.897, -0.907, -0.703, -0.740, -0.733, -0.733, -0.733, -0.733, -0.733, -0.733
 -0.859, -0.859, -0.873, -0.666, -0.700, -0.694, -0.694, -0.694, -0.694, -0.694, -0.694
 -0.796, -0.796, -0.814, -0.614, -0.643, -0.638, -0.638, -0.638, -0.638, -0.638, -0.638
 -0.748, -0.748, -0.769, -0.577, -0.602, -0.597, -0.597, -0.597, -0.597, -0.597, -0.597
 -0.730, -0.730, -0.752, -0.565, -0.588, -0.583, -0.583, -0.583, -0.583, -0.583, -0.583
 -0.711, -0.711, -0.734, -0.553, -0.573, -0.569, -0.569, -0.569, -0.569, -0.569, -0.569
 -0.692, -0.692, -0.716, -0.541, -0.559, -0.554, -0.554, -0.554, -0.554, -0.554, -0.554
 -0.672, -0.672, -0.698, -0.531, -0.544, -0.540, -0.540, -0.540, -0.540, -0.540, -0.540
 -0.651, -0.651, -0.678, -0.522, -0.530, -0.526, -0.526, -0.526, -0.526, -0.526, -0.526
 -0.629, -0.629, -0.658, -0.515, -0.517, -0.512, -0.512, -0.512, -0.512, -0.512, -0.512
 -0.607, -0.607, -0.638, -0.513, -0.506, -0.500, -0.500, -0.500, -0.500, -0.500, -0.500
 -0.585, -0.585, -0.618, -0.517, -0.496, -0.490, -0.490, -0.490, -0.490, -0.490, -0.490
 -0.562, -0.562, -0.597, -0.531, -0.490, -0.483, -0.483, -0.483, -0.483, -0.483, -0.483
 -0.538, -0.538, -0.576, -0.558, -0.490, -0.481, -0.481, -0.481, -0.481, -0.481, -0.481
 -0.515, -0.515, -0.554, -0.603, -0.497, -0.487, -0.487, -0.487, -0.487, -0.487, -0.487
 -0.490, -0.490, -0.533, -0.669, -1.190, -1.180, -1.180, -1.180, -1.180, -1.180, -1.180
 -0.445, -0.445, -0.512, -0.827, -1.160, -1.160, -1.160, -1.160, -1.160, -1.160, -1.160
 -0.398, -0.398, -0.492, -1.160, -1.130, -1.130, -1.130, -1.130, -1.130, -1.130, -1.130
 -0.351, -0.351, -0.471, -1.120, -1.090, -1.090, -1.090, -1.090, -1.090, -1.090, -1.090
 -0.305, -0.305, -0.450, -1.060, -1.040, -1.030, -1.030, -1.030, -1.030, -1.030, -1.030
 -0.242, -0.242, -0.421, -0.990, -0.978, -0.973, -0.973, -0.973, -0.973, -0.973, -0.973
 -0.169, -0.169, -0.383, -0.913, -0.912, -0.906, -0.906, -0.906, -0.906, -0.906, -0.906
 -0.037, -0.037, -0.337, -0.885, -0.779, -0.791, -0.791, -0.791, -0.791, -0.791, -0.791
  0.013,  0.013, -0.283, -0.723, -0.685, -0.703, -0.703, -0.703, -0.703, -0.703, -0.703
  0.064,  0.064, -0.263, -0.545, -0.591, -0.602, -0.602, -0.602, -0.602, -0.602, -0.602
  0.092,  0.092, -0.351, -0.379, -0.485, -0.494, -0.494, -0.494, -0.494, -0.494, -0.494
  0.054,  0.054,  0.167, -0.248, -0.372, -0.380, -0.380, -0.380, -0.380, -0.380, -0.380
  0.019,  0.019,  0.317, -0.153, -0.258, -0.263, -0.263, -0.263, -0.263, -0.263, -0.263
 -0.006, -0.006,  0.394, -0.065, -0.145, -0.147, -0.147, -0.147, -0.147, -0.147, -0.147
 -0.023, -0.023,  0.448,  0.037, -0.035, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032
 -0.035, -0.035,  0.491,  0.119,  0.072,  0.082,  0.082,  0.082,  0.082,  0.082,  0.082
 -0.045, -0.045,  0.504,  0.212,  0.178,  0.195,  0.195,  0.195,  0.195,  0.195,  0.195
 -0.053, -0.053,  0.486,  0.291,  0.284,  0.305,  0.305,  0.305,  0.305,  0.305,  0.305
 -0.058, -0.058,  0.435,  0.368,  0.390,  0.419,  0.419,  0.419,  0.419,  0.419,  0.419
 -0.062, -0.062,  0.353,  0.449,  0.496,  0.528,  0.528,  0.528,  0.528,  0.528,  0.528
 -0.065, -0.065,  0.255,  0.514,  0.602,  0.639,  0.639,  0.639,  0.639,  0.639,  0.639
 -0.058, -0.058,  0.187,  0.596,  0.708,  0.749,  0.749,  0.749,  0.749,  0.749,  0.749
 -0.024, -0.024,  0.185,  0.672,  0.815,  0.858,  0.858,  0.858,  0.858,  0.858,  0.858
  0.028,  0.028,  0.219,  0.770,  0.921,  0.963,  0.963,  0.963,  0.963,  0.963,  0.963
  0.156,  0.156,  0.275,  0.877,  1.020,  1.060,  1.060,  1.060,  1.060,  1.060,  1.060
  0.246,  0.246,  0.341,  1.000,  1.120,  1.150,  1.150,  1.150,  1.150,  1.150,  1.150
  0.321,  0.321,  0.388,  1.030,  1.200,  1.230,  1.230,  1.230,  1.230,  1.230,  1.230
  0.386,  0.386,  0.442,  1.050,  1.270,  1.290,  1.290,  1.290,  1.290,  1.290,  1.290
  0.440,  0.440,  0.503,  1.010,  1.320,  1.340,  1.340,  1.340,  1.340,  1.340,  1.340
  0.496,  0.496,  0.539,  0.946,  1.360,  1.370,  1.370,  1.370,  1.370,  1.370,  1.370
  0.550,  0.550,  0.599,  0.868,  1.380,  1.400,  1.400,  1.400,  1.400,  1.400,  1.400
  0.570,  0.570,  0.615,  0.798,  1.290,  1.300,  1.300,  1.300,  1.300,  1.300,  1.300
  0.590,  0.590,  0.632,  0.745,  1.190,  1.180,  1.180,  1.180,  1.180,  1.180,  1.180
  0.610,  0.610,  0.650,  0.710,  1.080,  1.070,  1.070,  1.070,  1.070,  1.070,  1.070
  0.630,  0.630,  0.667,  0.688,  0.987,  0.982,  0.982,  0.982,  0.982,  0.982,  0.982
  0.650,  0.650,  0.685,  0.678,  0.914,  0.910,  0.910,  0.910,  0.910,  0.910,  0.910
  0.670,  0.670,  0.703,  0.676,  0.859,  0.857,  0.857,  0.857,  0.857,  0.857,  0.857
  0.689,  0.689,  0.720,  0.680,  0.821,  0.820,  0.820,  0.820,  0.820,  0.820,  0.820
  0.708,  0.708,  0.737,  0.687,  0.795,  0.796,  0.796,  0.796,  0.796,  0.796,  0.796
  0.726,  0.726,  0.753,  0.698,  0.779,  0.781,  0.781,  0.781,  0.781,  0.781,  0.781
  0.743,  0.743,  0.770,  0.710,  0.771,  0.773,  0.773,  0.773,  0.773,  0.773,  0.773
  0.760,  0.760,  0.785,  0.723,  0.768,  0.771,  0.771,  0.771,  0.771,  0.771,  0.771
  0.777,  0.777,  0.800,  0.737,  0.769,  0.773,  0.773,  0.773,  0.773,  0.773,  0.773
  0.821,  0.821,  0.841,  0.781,  0.787,  0.791,  0.791,  0.791,  0.791,  0.791,  0.791
  0.878,  0.878,  0.894,  0.849,  0.832,  0.838,  0.838,  0.838,  0.838,  0.838,  0.838
  0.912,  0.912,  0.924,  0.900,  0.873,  0.880,  0.880,  0.880,  0.880,  0.880,  0.880
  0.920,  0.920,  0.929,  0.931,  0.898,  0.906,  0.906,  0.906,  0.906,  0.906,  0.906
  0.901,  0.901,  0.909,  0.938,  0.902,  0.910,  0.910,  0.910,  0.910,  0.910,  0.910
  0.857,  0.857,  0.862,  0.920,  0.883,  0.891,  0.891,  0.891,  0.891,  0.891,  0.891
  0.787,  0.787,  0.791,  0.876,  0.839,  0.848,  0.848,  0.848,  0.848,  0.848,  0.848
  0.695,  0.695,  0.698,  0.807,  0.772,  0.780,  0.780,  0.780,  0.780,  0.780,  0.780
  0.582,  0.582,  0.584,  0.714,  0.682,  0.690,  0.690,  0.690,  0.690,  0.690,  0.690
  0.452,  0.452,  0.453,  0.599,  0.572,  0.578,  0.578,  0.578,  0.578,  0.578,  0.578
  0.309,  0.309,  0.309,  0.465,  0.444,  0.448,  0.448,  0.448,  0.448,  0.448,  0.448
  0.156,  0.156,  0.157,  0.316,  0.301,  0.304,  0.304,  0.304,  0.304,  0.304,  0.304
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
  0.000,  0.000,  0.000,  0.156,  0.148,  0.150,  0.150,  0.150,  0.150,  0.150,  0.150
